plot_id,khasra_number,khata_number,village_name,village_name_hi,owner_name_en,owner_name_hi,father_name_en,father_name_hi,land_type,land_type_hi,computed_area_sqm,recorded_area_sqm,area_difference_sqm,area_text,has_discrepancy,discrepancy_severity,discrepancy_percentage,record_status,irrigation_type_en,current_crop_en,soil_type_en,rate_per_sqm,estimated_value_inr,source_document,survey_year,centroid_lat,centroid_lon
172618/835/28,835,36,Padaliya (Bhinay),पाडलिया (भीनाय),Lakshmi Mishra,लक्ष्मी मिश्रा,Krishna Verma,कृष्ण वर्मा,forest,वन भूमि,28300.85,28337.59,36.74,11 बीघा 6 बिस्वा,False,,0,verified,Rain Fed,,Clay,345,9776467.91,बी-1,2022,25.946173,74.894482
172618/697/29,697,106,Padaliya (Bhinay),पाडलिया (भीनाय),Sohan Mishra,सोहन मिश्रा,Shyam Tripathi,श्याम त्रिपाठी,residential,आवासीय,15801.07,10824.92,-4976.15,4 बीघा 6 बिस्वा,True,high,-31.5,needs_review,Pond,,Red,8553,92585552.06,बी-1,2024,25.945948,74.898775
172618/355/30,355,412,Padaliya (Bhinay),पाडलिया (भीनाय),Rajesh Yadav,राजेश यादव,Sita Tiwari,सीता तिवारी,agricultural,कृषि भूमि,13718.88,13821.78,102.9,5 बीघा 10 बिस्वा,False,,0,verified,Canal,Other,Red,1892,26150809.8,खतौनी,2022,25.946116,74.902096
172618/103/31,103,101,Padaliya (Bhinay),पाडलिया (भीनाय),Sohan Sharma,सोहन शर्मा,Parvati Jat,पार्वती जाट,agricultural,कृषि भूमि,17245.03,11833.94,-5411.09,4 बीघा 14 बिस्वा,True,high,-31.4,needs_review,Well,Gram,Loamy,1969,23301036.31,बी-1,2022,25.947077,74.90499
172618/8/32,8,494,Padaliya (Bhinay),पाडलिया (भीनाय),Anil Tiwari,अनिल तिवारी,Durga Gupta,दुर्गा गुप्ता,agricultural,कृषि भूमि,20093.26,19843.87,-249.39,7 बीघा 18 बिस्वा,False,,0,verified,Pond,Moong,Sandy,1230,24407966.04,पट्टा,2022,25.945847,74.910329
172618/728/33,728,12,Padaliya (Bhinay),पाडलिया (भीनाय),Ramesh Singh,रमेश सिंह,Mohan Gupta,मोहन गुप्ता,residential,आवासीय,10564.11,14263.43,3699.32,5 बीघा 14 बिस्वा,True,high,35.0,needs_review,Pond,,Sandy,10436,148853162.67,खतौनी,2015,25.946265,74.912858
172618/566/34,566,184,Padaliya (Bhinay),पाडलिया (भीनाय),Gopal Verma,गोपाल वर्मा,Ramesh Singh,रमेश सिंह,agricultural,कृषि भूमि,25834.36,25751.97,-82.39,10 बीघा 6 बिस्वा,False,,0,verified,Well,Other,Clay,1679,43237553.47,बी-1,2017,25.951648,74.874295
172618/926/35,926,375,Padaliya (Bhinay),पाडलिया (भीनाय),Mohan Sharma,मोहन शर्मा,Sohan Rai,सोहन राय,agricultural,कृषि भूमि,39309.91,39284.07,-25.84,15 बीघा 14 बिस्वा,False,,0,verified,Pond,Wheat,Loamy,1302,51147854.74,जमाबंदी,2022,25.95067,74.878164
172618/10/36,10,154,Padaliya (Bhinay),पाडलिया (भीनाय),Suresh Jat,सुरेश जाट,Bhagwan Tiwari,भगवान तिवारी,agricultural,कृषि भूमि,35739.52,46139.88,10400.36,18 बीघा 9 बिस्वा,True,high,29.1,needs_review,Canal,Moong,Clay,1517,69994199.4,पट्टा,2015,25.950587,74.881202
172618/255/37,255,303,Padaliya (Bhinay),पाडलिया (भीनाय),Ram Rajput,राम राजपूत,Shankar Rajput,शंकर राजपूत,residential,आवासीय,26501.69,26038.81,-462.88,10 बीघा 8 बिस्वा,False,,0,verified,Well,,Clay,9237,240520479.27,पट्टा,2023,25.950505,74.8849
172618/476/38,476,42,Padaliya (Bhinay),पाडलिया (भीनाय),Radha Yadav,राधा यादव,Dinesh Pandey,दिनेश पांडेय,agricultural,कृषि भूमि,17359.21,17290.53,-68.68,6 बीघा 18 बिस्वा,False,,0,verified,Pond,Maize,Sandy,1848,31952894.72,खतौनी,2017,25.951129,74.890143
172618/839/39,839,26,Padaliya (Bhinay),पाडलिया (भीनाय),Radha Tiwari,राधा तिवारी,Vinod Gupta,विनोद गुप्ता,agricultural,कृषि भूमि,22731.3,23143.23,411.93,9 बीघा 5 बिस्वा,False,,0,verified,Pond,Gram,Black,797,18445156.68,पट्टा,2021,25.950616,74.894367
172618/995/40,995,69,Padaliya (Bhinay),पाडलिया (भीनाय),Durga Meena,दुर्गा मीना,Vishnu Patel,विष्णु पटेल,residential,आवासीय,55286.03,54627.37,-658.66,21 बीघा 17 बिस्वा,False,,0,verified,Well,,Red,15963,872016734.19,जमाबंदी,2017,25.950426,74.898544
172618/287/41,287,322,Padaliya (Bhinay),पाडलिया (भीनाय),Parvati Dubey,पार्वती दुबे,Gopal Dubey,गोपाल दुबे,barren,बंजर,14083.31,14088.37,5.06,5 बीघा 12 बिस्वा,False,,0,verified,Canal,,Red,180,2535906.7,खसरा,2015,25.950034,74.901041
172618/685/42,685,67,Padaliya (Bhinay),पाडलिया (भीनाय),Parvati Gurjar,पार्वती गुर्जर,Durga Tiwari,दुर्गा तिवारी,residential,आवासीय,19203.05,26178.02,6974.97,10 बीघा 9 बिस्वा,True,high,36.3,needs_review,None,,Red,10479,274319516.0,खसरा,2019,25.949998,74.906176
172618/586/43,586,261,Padaliya (Bhinay),पाडलिया (भीनाय),Geeta Jat,गीता जाट,Narayan Yadav,नारायण यादव,forest,वन भूमि,15555.9,15553.46,-2.44,6 बीघा 4 बिस्वा,False,,0,verified,Canal,,Red,306,4759359.79,जमाबंदी,2021,25.950547,74.9092
172618/865/44,865,330,Padaliya (Bhinay),पाडलिया (भीनाय),Gopal Chauhan,गोपाल चौहान,Jagdish Verma,जगदीश वर्मा,agricultural,कृषि भूमि,60919.55,61780.71,861.16,24 बीघा 14 बिस्वा,False,,0,verified,Canal,Mustard,Red,1647,101752832.77,जमाबंदी,2022,25.950111,74.91368
172618/822/45,822,175,Padaliya (Bhinay),पाडलिया (भीनाय),Radha Tripathi,राधा त्रिपाठी,Dinesh Singh,दिनेश सिंह,agricultural,कृषि भूमि,46173.42,46008.89,-164.53,18 बीघा 8 बिस्वा,False,,0,verified,Tube Well,Maize,Sandy,1940,89257254.69,जमाबंदी,2015,25.955135,74.873037
172618/552/46,552,217,Padaliya (Bhinay),पाडलिया (भीनाय),Sita Gurjar,सीता गुर्जर,Mahesh Gupta,महेश गुप्ता,agricultural,कृषि भूमि,53115.56,53206.19,90.63,21 बीघा 5 बिस्वा,False,,0,verified,None,Mustard,Red,1136,60442230.99,जमाबंदी,2015,25.954659,74.878596
172618/536/47,536,208,Padaliya (Bhinay),पाडलिया (भीनाय),Geeta Yadav,गीता यादव,Durga Singh,दुर्गा सिंह,residential,आवासीय,15355.25,15640.11,284.86,6 बीघा 5 बिस्वा,False,,0,verified,None,,Black,17425,272528987.37,खसरा,2019,25.954014,74.880883
172618/774/48,774,367,Padaliya (Bhinay),पाडलिया (भीनाय),Dinesh Gupta,दिनेश गुप्ता,Durga Dubey,दुर्गा दुबे,agricultural,कृषि भूमि,15993.31,15755.21,-238.1,6 बीघा 6 बिस्वा,False,,0,verified,Canal,Other,Black,1492,23506767.15,बी-1,2016,25.954753,74.886243
172618/199/49,199,485,Padaliya (Bhinay),पाडलिया (भीनाय),Brajesh Chauhan,ब्रजेश चौहान,Mohan Pandey,मोहन पांडेय,residential,आवासीय,18686.9,18936.28,249.38,7 बीघा 11 बिस्वा,False,,0,verified,Pond,,Sandy,11317,214301849.16,पट्टा,2016,25.954264,74.890237
172618/547/50,547,458,Padaliya (Bhinay),पाडलिया (भीनाय),Sita Meena,सीता मीना,Durga Mishra,दुर्गा मिश्रा,agricultural,कृषि भूमि,8445.15,8346.06,-99.09,3 बीघा 6 बिस्वा,False,,0,verified,Canal,Moong,Sandy,998,8329367.86,पट्टा,2021,25.954631,74.892882
172618/33/51,33,106,Padaliya (Bhinay),पाडलिया (भीनाय),Narayan Gurjar,नारायण गुर्जर,Ramesh Rai,रमेश राय,agricultural,कृषि भूमि,61417.92,45039.26,-16378.66,18 बीघा 0 बिस्वा,True,high,-26.7,needs_review,Tube Well,Rice,Clay,732,32968738.4,बी-1,2016,25.954133,74.896756
172618/965/52,965,418,Padaliya (Bhinay),पाडलिया (भीनाय),Suresh Singh,सुरेश सिंह,Vishnu Singh,विष्णु सिंह,barren,बंजर,18470.57,18316.75,-153.82,7 बीघा 6 बिस्वा,False,,0,verified,Canal,,Clay,298,5458392.77,खसरा,2021,25.954653,74.901291
172618/470/53,470,146,Padaliya (Bhinay),पाडलिया (भीनाय),Jagdish Rajput,जगदीश राजपूत,Mahesh Dubey,महेश दुबे,residential,आवासीय,13608.69,16139.49,2530.8,6 बीघा 9 बिस्वा,True,medium,18.6,needs_review,Well,,Sandy,8819,142334121.94,पट्टा,2020,25.955282,74.905716
172618/332/54,332,138,Padaliya (Bhinay),पाडलिया (भीनाय),Shankar Kumawat,शंकर कुमावत,Lakshmi Tiwari,लक्ष्मी तिवारी,agricultural,कृषि भूमि,8725.74,8735.1,9.36,3 बीघा 9 बिस्वा,False,,0,verified,Pond,Wheat,Sandy,539,4708216.6,बी-1,2021,25.954596,74.909317
172618/851/55,851,339,Padaliya (Bhinay),पाडलिया (भीनाय),Dinesh Tiwari,दिनेश तिवारी,Mohan Rai,मोहन राय,agricultural,कृषि भूमि,23583.05,23984.68,401.63,9 बीघा 11 बिस्वा,False,,0,verified,Well,Wheat,Loamy,1123,26934797.78,पट्टा,2024,25.955368,74.914304
172618/130/56,130,262,Padaliya (Bhinay),पाडलिया (भीनाय),Hari Gupta,हरि गुप्ता,Brajesh Pandey,ब्रजेश पांडेय,residential,आवासीय,20943.71,20881.38,-62.33,8 बीघा 7 बिस्वा,False,,0,verified,None,,Sandy,6626,138360050.28,पट्टा,2020,25.958741,74.874179
172618/538/57,538,173,Padaliya (Bhinay),पाडलिया (भीनाय),Narayan Rajput,नारायण राजपूत,Krishna Kumawat,कृष्ण कुमावत,residential,आवासीय,24858.44,25176.67,318.23,10 बीघा 1 बिस्वा,False,,0,verified,Rain Fed,,Loamy,5586,140636899.56,बी-1,2015,25.959165,74.877489
172618/959/58,959,284,Padaliya (Bhinay),पाडलिया (भीनाय),Saraswati Kumawat,सरस्वती कुमावत,Saraswati Rajput,सरस्वती राजपूत,barren,बंजर,8148.28,8215.61,67.33,3 बीघा 5 बिस्वा,False,,0,verified,Well,,Black,375,3080852.9,खसरा,2017,25.958725,74.882421
172618/113/59,113,392,Padaliya (Bhinay),पाडलिया (भीनाय),Brajesh Dubey,ब्रजेश दुबे,Sita Dubey,सीता दुबे,agricultural,कृषि भूमि,30432.21,30767.08,334.87,12 बीघा 6 बिस्वा,False,,0,verified,Tube Well,Rice,Clay,1567,48212020.7,बी-1,2017,25.958453,74.886138
172618/414/60,414,494,Padaliya (Bhinay),पाडलिया (भीनाय),Mohan Verma,मोहन वर्मा,Ram Yadav,राम यादव,agricultural,कृषि भूमि,17573.98,17352.78,-221.2,6 बीघा 18 बिस्वा,False,,0,verified,Well,Rice,Sandy,709,12303120.3,बी-1,2017,25.957693,74.89039
172618/699/61,699,79,Padaliya (Bhinay),पाडलिया (भीनाय),Rajesh Sharma,राजेश शर्मा,Vinod Mishra,विनोद मिश्रा,agricultural,कृषि भूमि,18396.31,13850.13,-4546.18,5 बीघा 10 बिस्वा,True,medium,-24.7,needs_review,Rain Fed,Moong,Sandy,1759,24362375.92,बी-1,2023,25.959146,74.893224
172618/264/62,264,382,Padaliya (Bhinay),पाडलिया (भीनाय),Durga Chauhan,दुर्गा चौहान,Dinesh Tiwari,दिनेश तिवारी,residential,आवासीय,18796.06,18745.03,-51.03,7 बीघा 9 बिस्वा,False,,0,verified,Rain Fed,,Sandy,11763,220497784.93,जमाबंदी,2016,25.958324,74.897234
172618/351/63,351,304,Padaliya (Bhinay),पाडलिया (भीनाय),Vinod Mishra,विनोद मिश्रा,Geeta Singh,गीता सिंह,agricultural,कृषि भूमि,6389.42,8328.25,1938.83,3 बीघा 6 बिस्वा,True,high,30.3,needs_review,Rain Fed,Moong,Clay,1577,13133657.5,बी-1,2020,25.959383,74.900937
172618/424/64,424,347,Padaliya (Bhinay),पाडलिया (भीनाय),Lakshmi Singh,लक्ष्मी सिंह,Hari Mishra,हरि मिश्रा,barren,बंजर,25575.56,20091.79,-5483.77,8 बीघा 0 बिस्वा,True,medium,-21.4,needs_review,Canal,,Loamy,274,5505149.2,जमाबंदी,2020,25.959231,74.906457
172618/447/65,447,13,Padaliya (Bhinay),पाडलिया (भीनाय),Mohan Singh,मोहन सिंह,Lakshmi Gupta,लक्ष्मी गुप्ता,agricultural,कृषि भूमि,21885.84,22298.34,412.5,8 बीघा 18 बिस्वा,False,,0,verified,Well,Gram,Red,1571,35030694.39,बी-1,2019,25.959129,74.909396
172618/690/66,690,51,Padaliya (Bhinay),पाडलिया (भीनाय),Sita Pandey,सीता पांडेय,Lakshmi Sharma,लक्ष्मी शर्मा,agricultural,कृषि भूमि,15716.32,16026.09,309.77,6 बीघा 8 बिस्वा,False,,0,verified,Well,Mustard,Sandy,647,10368883.01,खतौनी,2023,25.9592,74.912857
172618/520/67,520,480,Padaliya (Bhinay),पाडलिया (भीनाय),Mahesh Tiwari,महेश तिवारी,Ramesh Tiwari,रमेश तिवारी,agricultural,कृषि भूमि,25598.2,29689.72,4091.52,11 बीघा 17 बिस्वा,True,medium,16.0,needs_review,Rain Fed,Maize,Loamy,1305,38745086.61,खसरा,2024,25.963065,74.874287
172618/45/68,45,168,Padaliya (Bhinay),पाडलिया (भीनाय),Shyam Jat,श्याम जाट,Geeta Sharma,गीता शर्मा,residential,आवासीय,71815.47,70952.85,-862.62,28 बीघा 7 बिस्वा,False,,0,verified,Rain Fed,,Loamy,11637,825678338.18,खतौनी,2023,25.962292,74.878182
172618/976/69,976,450,Padaliya (Bhinay),पाडलिया (भीनाय),Anil Meena,अनिल मीना,Lakshmi Patel,लक्ष्मी पटेल,barren,बंजर,10697.06,10829.46,132.4,4 बीघा 6 बिस्वा,False,,0,verified,Canal,,Clay,175,1895155.73,खतौनी,2016,25.962339,74.881986
172618/78/70,78,319,Padaliya (Bhinay),पाडलिया (भीनाय),Durga Gupta,दुर्गा गुप्ता,Ramu Yadav,रामू यादव,agricultural,कृषि भूमि,21054.36,21339.07,284.71,8 बीघा 10 बिस्वा,False,,0,verified,Well,Rice,Clay,1124,23985109.07,जमाबंदी,2018,25.962371,74.88557
172618/471/71,471,185,Padaliya (Bhinay),पाडलिया (भीनाय),Narayan Jat,नारायण जाट,Mahesh Tripathi,महेश त्रिपाठी,agricultural,कृषि भूमि,26269.51,25977.32,-292.19,10 बीघा 7 बिस्वा,False,,0,verified,Canal,Other,Black,1977,51357166.37,बी-1,2015,25.961975,74.888949
172618/906/72,906,184,Padaliya (Bhinay),पाडलिया (भीनाय),Sohan Patel,सोहन पटेल,Durga Kumawat,दुर्गा कुमावत,residential,आवासीय,11220.3,11323.24,102.94,4 बीघा 10 बिस्वा,False,,0,verified,Rain Fed,,Red,14351,162499798.44,बी-1,2024,25.962299,74.893699
172618/909/73,909,194,Padaliya (Bhinay),पाडलिया (भीनाय),Sita Tripathi,सीता त्रिपाठी,Krishna Pandey,कृष्ण पांडेय,agricultural,कृषि भूमि,7837.34,7713.29,-124.05,3 बीघा 1 बिस्वा,False,,0,verified,Rain Fed,Wheat,Sandy,1023,7890696.3,जमाबंदी,2016,25.962408,74.897388
172618/427/74,427,172,Padaliya (Bhinay),पाडलिया (भीनाय),Parvati Sharma,पार्वती शर्मा,Sohan Jat,सोहन जाट,residential,आवासीय,9356.61,9402.59,45.98,3 बीघा 15 बिस्वा,False,,0,verified,Pond,,Clay,5219,49072109.11,जमाबंदी,2015,25.963319,74.902785
172618/642/75,642,127,Padaliya (Bhinay),पाडलिया (भीनाय),Rajesh Rajput,राजेश राजपूत,Mahesh Mishra,महेश मिश्रा,agricultural,कृषि भूमि,20546.82,20513.9,-32.92,8 बीघा 4 बिस्वा,False,,0,verified,Pond,Mustard,Red,1876,38484073.0,खतौनी,2024,25.962487,74.905989
172618/155/76,155,497,Padaliya (Bhinay),पाडलिया (भीनाय),Durga Tripathi,दुर्गा त्रिपाठी,Vishnu Rajput,विष्णु राजपूत,agricultural,कृषि भूमि,21180.09,21227.61,47.52,8 बीघा 9 बिस्वा,False,,0,verified,Canal,Wheat,Loamy,589,12503059.84,खतौनी,2023,25.963318,74.909306
172618/702/77,702,33,Padaliya (Bhinay),पाडलिया (भीनाय),Durga Pandey,दुर्गा पांडेय,Ram Yadav,राम यादव,agricultural,कृषि भूमि,28212.85,28420.65,207.8,11 बीघा 7 बिस्वा,False,,0,verified,Pond,Gram,Clay,1346,38254200.62,खतौनी,2020,25.962273,74.914149
172618/769/78,769,131,Padaliya (Bhinay),पाडलिया (भीनाय),Rajesh Singh,राजेश सिंह,Sita Patel,सीता पटेल,residential,आवासीय,28125.12,28631.53,506.41,11 बीघा 9 बिस्वा,False,,0,verified,Tube Well,,Clay,8418,241020250.34,खतौनी,2018,25.966668,74.873309
172618/680/79,680,96,Padaliya (Bhinay),पाडलिया (भीनाय),Saraswati Pandey,सरस्वती पांडेय,Narayan Chauhan,नारायण चौहान,agricultural,कृषि भूमि,74353.56,72874.16,-1479.4,29 बीघा 2 बिस्वा,False,,0,verified,None,Gram,Black,1332,97068381.43,बी-1,2021,25.966153,74.877352
172618/437/80,437,443,Padaliya (Bhinay),पाडलिया (भीनाय),Mohan Tripathi,मोहन त्रिपाठी,Sohan Tripathi,सोहन त्रिपाठी,agricultural,कृषि भूमि,81030.08,53607.38,-27422.7,21 बीघा 8 बिस्वा,True,high,-33.8,needs_review,Pond,Maize,Loamy,1619,86790354.91,खतौनी,2018,25.967304,74.881504
172618/406/81,406,355,Padaliya (Bhinay),पाडलिया (भीनाय),Suresh Yadav,सुरेश यादव,Ramesh Tripathi,रमेश त्रिपाठी,agricultural,कृषि भूमि,10851.54,11052.73,201.19,4 बीघा 8 बिस्वा,False,,0,verified,None,Wheat,Loamy,614,6786377.64,खसरा,2018,25.966037,74.885896
172618/169/82,169,493,Padaliya (Bhinay),पाडलिया (भीनाय),Radha Singh,राधा सिंह,Geeta Kumawat,गीता कुमावत,residential,आवासीय,7139.56,7146.76,7.2,2 बीघा 17 बिस्वा,False,,0,verified,None,,Red,12567,89813285.1,जमाबंदी,2022,25.966185,74.889651
172618/189/83,189,286,Padaliya (Bhinay),पाडलिया (भीनाय),Shankar Tiwari,शंकर तिवारी,Mohan Pandey,मोहन पांडेय,agricultural,कृषि भूमि,8738.69,8585.59,-153.1,3 बीघा 8 बिस्वा,False,,0,verified,None,Wheat,Red,783,6722516.15,बी-1,2021,25.965724,74.893051
172618/594/84,594,48,Padaliya (Bhinay),पाडलिया (भीनाय),Saraswati Tiwari,सरस्वती तिवारी,Vishnu Tripathi,विष्णु त्रिपाठी,agricultural,कृषि भूमि,19602.23,19255.9,-346.33,7 बीघा 14 बिस्वा,False,,0,verified,Tube Well,Mustard,Loamy,505,9724230.83,खतौनी,2022,25.966948,74.898682
172618/383/85,383,16,Padaliya (Bhinay),पाडलिया (भीनाय),Ramu Mishra,रामू मिश्रा,Sita Singh,सीता सिंह,agricultural,कृषि भूमि,25057.74,24856.84,-200.9,9 बीघा 18 बिस्वा,False,,0,verified,Well,Gram,Black,590,14665535.35,पट्टा,2015,25.96637,74.902255
172618/952/86,952,378,Padaliya (Bhinay),पाडलिया (भीनाय),Anil Pandey,अनिल पांडेय,Ramu Patel,रामू पटेल,agricultural,कृषि भूमि,17078.45,17110.12,31.67,6 बीघा 16 बिस्वा,False,,0,verified,Tube Well,Other,Red,750,12832586.63,खसरा,2016,25.966731,74.905396
172618/447/87,447,443,Padaliya (Bhinay),पाडलिया (भीनाय),Hari Meena,हरि मीना,Durga Patel,दुर्गा पटेल,agricultural,कृषि भूमि,12503.26,12500.53,-2.73,5 बीघा 0 बिस्वा,False,,0,verified,Well,Other,Clay,1887,23588503.42,खसरा,2018,25.966909,74.910241
172618/413/88,413,315,Padaliya (Bhinay),पाडलिया (भीनाय),Lakshmi Meena,लक्ष्मी मीना,Rajesh Pandey,राजेश पांडेय,residential,आवासीय,16757.73,16586.02,-171.71,6 बीघा 12 बिस्वा,False,,0,verified,None,,Loamy,8040,133351628.46,जमाबंदी,2019,25.966898,74.912862
172618/634/89,634,432,Padaliya (Bhinay),पाडलिया (भीनाय),Gopal Yadav,गोपाल यादव,Sita Pandey,सीता पांडेय,agricultural,कृषि भूमि,91967.55,90998.73,-968.82,36 बीघा 7 बिस्वा,False,,0,verified,Tube Well,Mustard,Loamy,1537,139865044.33,खतौनी,2022,25.971077,74.873415
172618/159/90,159,285,Padaliya (Bhinay),पाडलिया (भीनाय),Rajesh Mishra,राजेश मिश्रा,Shankar Yadav,शंकर यादव,barren,बंजर,35304.62,34656.23,-648.39,13 बीघा 17 बिस्वा,False,,0,verified,Rain Fed,,Black,131,4539966.2,बी-1,2017,25.970246,74.878186
172618/468/91,468,244,Padaliya (Bhinay),पाडलिया (भीनाय),Bhagwan Verma,भगवान वर्मा,Durga Meena,दुर्गा मीना,agricultural,कृषि भूमि,6601.47,6617.6,16.13,2 बीघा 12 बिस्वा,False,,0,verified,Tube Well,Wheat,Sandy,1361,9006547.32,खतौनी,2018,25.970195,74.881709
172618/781/92,781,488,Padaliya (Bhinay),पाडलिया (भीनाय),Parvati Meena,पार्वती मीना,Durga Singh,दुर्गा सिंह,forest,वन भूमि,9655.91,9738.39,82.48,3 बीघा 17 बिस्वा,False,,0,verified,Well,,Clay,514,5005530.41,बी-1,2019,25.97033,74.885885
172618/437/93,437,389,Padaliya (Bhinay),पाडलिया (भीनाय),Dinesh Tiwari,दिनेश तिवारी,Saraswati Rai,सरस्वती राय,forest,वन भूमि,87306.21,52894.14,-34412.07,21 बीघा 3 बिस्वा,True,high,-39.4,needs_review,Canal,,Red,532,28139681.15,खसरा,2015,25.970737,74.888957
172618/523/94,523,230,Padaliya (Bhinay),पाडलिया (भीनाय),Bhagwan Jat,भगवान जाट,Ramu Mishra,रामू मिश्रा,residential,आवासीय,13227.44,13065.29,-162.15,5 बीघा 4 बिस्वा,False,,0,verified,Well,,Red,18802,245653643.72,जमाबंदी,2016,25.970142,74.893941
172618/335/95,335,29,Padaliya (Bhinay),पाडलिया (भीनाय),Parvati Meena,पार्वती मीना,Parvati Verma,पार्वती वर्मा,agricultural,कृषि भूमि,25081.05,24853.46,-227.59,9 बीघा 18 बिस्वा,False,,0,verified,Tube Well,Moong,Sandy,990,24604923.69,खतौनी,2022,25.970176,74.89788
172618/281/96,281,114,Padaliya (Bhinay),पाडलिया (भीनाय),Vishnu Rai,विष्णु राय,Saraswati Tiwari,सरस्वती तिवारी,residential,आवासीय,47593.36,47389.6,-203.76,18 बीघा 19 बिस्वा,False,,0,verified,Well,,Red,16737,793159798.35,पट्टा,2022,25.971119,74.901936
172618/446/97,446,47,Padaliya (Bhinay),पाडलिया (भीनाय),Hari Meena,हरि मीना,Radha Sharma,राधा शर्मा,agricultural,कृषि भूमि,20326.83,20076.32,-250.51,8 बीघा 0 बिस्वा,False,,0,verified,Well,Gram,Red,982,19714944.22,खतौनी,2017,25.970278,74.906225
172618/106/98,106,209,Padaliya (Bhinay),पाडलिया (भीनाय),Saraswati Gupta,सरस्वती गुप्ता,Vinod Dubey,विनोद दुबे,agricultural,कृषि भूमि,19979.43,19782.34,-197.09,7 बीघा 18 बिस्वा,False,,0,verified,None,Gram,Sandy,1982,39208604.12,जमाबंदी,2018,25.970695,74.909375
172618/710/99,710,422,Padaliya (Bhinay),पाडलिया (भीनाय),Vinod Jat,विनोद जाट,Hari Jat,हरि जाट,agricultural,कृषि भूमि,9831.21,11443.69,1612.48,4 बीघा 11 बिस्वा,True,medium,16.4,needs_review,Pond,Millet,Clay,1398,15998275.75,बी-1,2022,25.970778,74.913325
172618/580/100,580,435,Padaliya (Bhinay),पाडलिया (भीनाय),Geeta Tiwari,गीता तिवारी,Shankar Kumawat,शंकर कुमावत,agricultural,कृषि भूमि,66660.9,66254.95,-405.95,26 बीघा 10 बिस्वा,False,,0,verified,None,Rice,Black,1360,90106730.66,बी-1,2017,25.973913,74.874384
